runs,sub,ses,run,tmask
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-3/cifti_timeseries_normalwall/sub-INET068_ses-3_task-rest_run-8_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,3,8,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-3/func/FD_outputs/sub-INET068_ses-3_task-rest_run-8_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-3/cifti_timeseries_normalwall/sub-INET068_ses-3_task-rest_run-9_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,3,9,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-3/func/FD_outputs/sub-INET068_ses-3_task-rest_run-9_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-4/cifti_timeseries_normalwall/sub-INET068_ses-4_task-rest_run-1_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,4,1,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-4/func/FD_outputs/sub-INET068_ses-4_task-rest_run-1_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-4/cifti_timeseries_normalwall/sub-INET068_ses-4_task-rest_run-2_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,4,2,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-4/func/FD_outputs/sub-INET068_ses-4_task-rest_run-2_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-4/cifti_timeseries_normalwall/sub-INET068_ses-4_task-rest_run-3_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,4,3,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-4/func/FD_outputs/sub-INET068_ses-4_task-rest_run-3_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-4/cifti_timeseries_normalwall/sub-INET068_ses-4_task-rest_run-4_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,4,4,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-4/func/FD_outputs/sub-INET068_ses-4_task-rest_run-4_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-4/cifti_timeseries_normalwall/sub-INET068_ses-4_task-rest_run-5_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,4,5,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-4/func/FD_outputs/sub-INET068_ses-4_task-rest_run-5_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-4/cifti_timeseries_normalwall/sub-INET068_ses-4_task-rest_run-6_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,4,6,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-4/func/FD_outputs/sub-INET068_ses-4_task-rest_run-6_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-4/cifti_timeseries_normalwall/sub-INET068_ses-4_task-rest_run-7_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,4,7,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-4/func/FD_outputs/sub-INET068_ses-4_task-rest_run-7_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-4/cifti_timeseries_normalwall/sub-INET068_ses-4_task-rest_run-8_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,4,8,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-4/func/FD_outputs/sub-INET068_ses-4_task-rest_run-8_desc-tmask_fFD.txt
/projects/b1081/iNetworks/Nifti/derivatives/postFCproc_CIFTI_20.2.0/sub-INET068/ses-4/cifti_timeseries_normalwall/sub-INET068_ses-4_task-rest_run-9_LR_surf_subcort_222_32k_fsLR_smooth2.55.dtseries.nii,INET068,4,9,/projects/b1081/iNetworks/Nifti/derivatives/preproc_fmriprep-20.2.0/fmriprep/sub-INET068/ses-4/func/FD_outputs/sub-INET068_ses-4_task-rest_run-9_desc-tmask_fFD.txt
